,Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
3314,Americas,Northern America,Bermuda,BMU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2016,1,IPFM - Intimate partner or family member
3315,Americas,Northern America,Bermuda,BMU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2016, NA,IPFM - Intimate partner or family member
3316,Americas,Northern America,Bermuda,BMU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,0,IPFM - Intimate partner or family member
3317,Americas,Northern America,Bermuda,BMU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2016, NA,IPFM - Intimate partner or family member
3318,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Female,CTS,Count,2017,0,
3319,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2017, NA,
3320,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Male,CTS,Count,2017,5,
3321,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2017, NA,
3322,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Total (all ages),CTS,Count,2017,5,
3323,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2017,7.93,
3324,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Female,External,Count,2019,0,
3325,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Female,External,"Rate per  100,000 population",2019, NA,
3326,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Total (all ages),External,Count,2019,0,
3327,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Total (all ages),External,"Rate per  100,000 population",2019,0,
3328,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Male,External,Count,2019,0,
3329,Americas,Northern America,Bermuda,BMU,Homicide: # of victims,-,Male,External,"Rate per  100,000 population",2019, NA,
3330,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,1990,20,
3331,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1990,3.77,
3332,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,1991,12,
3333,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1991,2.24,
3334,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,1992,27,
3335,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1992,5.05,
3336,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,1993,19,
3337,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1993,3.57,
3338,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,1994,20,
3339,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1994,3.76,
3340,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,1995,16,
3341,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1995,2.99,
3342,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,1996,12,
3343,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1996,2.22,
3344,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,1997,7,
3345,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1997,1.27,
3346,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,1998,11,
3347,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1998,1.95,
3348,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,1999,13,
3349,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1999,2.25,
3350,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2000,18,
3351,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2000,3.05,
3352,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2001,19,
3353,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2001,3.15,
3354,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2002,19,
3355,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2002,3.08,
3356,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2003,5,
3357,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2003,0.8,
3358,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2004,15,
3359,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2004,2.35,
3360,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2005,11,
3361,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2005,1.7,
3362,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2006,9,
3363,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2006,1.37,
3364,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2007,14,
3365,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2007,2.11,
3366,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2008,18,
3367,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2008,2.68,
3368,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2009,16,
3369,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2009,2.36,
3370,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2010,16,
3371,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2010,2.33,
3372,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2011,32,
3373,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2011,4.62,
3374,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2012,33,
3375,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2012,4.7,
3376,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,Count,2013,24,
3377,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2013,3.38,
3378,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Female,CTS,Count,2015,2,
3379,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2015,0.58,
3380,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Male,CTS,Count,2015,10,
3381,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2015,2.6,
3382,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),CTS,Count,2015,12,
3383,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2015,1.65,
3384,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Female,CTS,Count,2016,4,
3385,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2016,1.15,
3386,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Male,CTS,Count,2016,5,
3387,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2016,1.28,
3388,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),CTS,Count,2016,9,
3389,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2016,1.22,
3390,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Female,CTS,Count,2017,4,
3391,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2017,1.14,
3392,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Male,CTS,Count,2017,9,
3393,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2017,2.28,
3394,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),CTS,Count,2017,13,
3395,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2017,1.74,
3396,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2017,3,IPFM - Intimate partner or family member
3397,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2017,0.4,IPFM - Intimate partner or family member
3398,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2017,0,IPFM - Intimate partner or family member
3399,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2017,0,IPFM - Intimate partner or family member
3400,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,3,IPFM - Intimate partner or family member
3401,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2017,0.85,IPFM - Intimate partner or family member
3402,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2017,2,IP - Intimate partner
3403,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2017,0.27,IP - Intimate partner
3404,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2017,0,IP - Intimate partner
3405,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2017,0,IP - Intimate partner
3406,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2017,2,IP - Intimate partner
3407,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2017,0.57,IP - Intimate partner
3408,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Female,CTS,Count,2018,2,
3409,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2018,0.56,
3410,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Male,CTS,Count,2018,7,
3411,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2018,1.75,
3412,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),CTS,Count,2018,9,
3413,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2018,1.19,
3414,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2018,2,IPFM - Intimate partner or family member
3415,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2018,0.27,IPFM - Intimate partner or family member
3416,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2018,1,IPFM - Intimate partner or family member
3417,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2018,0.25,IPFM - Intimate partner or family member
3418,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2018,1,IPFM - Intimate partner or family member
3419,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2018,0.28,IPFM - Intimate partner or family member
3420,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2018,0,IP - Intimate partner
3421,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2018,0,IP - Intimate partner
3422,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2018,0,IP - Intimate partner
3423,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2018,0,IP - Intimate partner
3424,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2018,0,IP - Intimate partner
3425,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2018,0,IP - Intimate partner
3426,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2019,1,IP - Intimate partner
3427,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2019,0.28,IP - Intimate partner
3428,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2019,0,IPFM - Intimate partner or family member
3429,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2019,0,IPFM - Intimate partner or family member
3430,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,0,IPFM - Intimate partner or family member
3431,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2019,0,IPFM - Intimate partner or family member
3432,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2019,0,IPFM - Intimate partner or family member
3433,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2019,0,IPFM - Intimate partner or family member
3434,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2019,0,IP - Intimate partner
3435,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2019,0,IP - Intimate partner
3436,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2019,1,IP - Intimate partner
3437,Asia,Southern Asia,Bhutan,BTN,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2019,0.13,IP - Intimate partner
